accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Form_4_Available
000181887423000204,2023-12-18,2023-12-14,2023-12-18T20:41:18.000Z,,4,,,,8590,0,0,xslF345X05/wk-form4_1702950066.xml,FORM 4,False
000181887423000202,2023-12-18,2023-12-14,2023-12-18T20:40:21.000Z,,4,,,,8542,0,0,xslF345X05/wk-form4_1702950004.xml,FORM 4,False
000181887423000200,2023-12-18,2023-12-14,2023-12-18T20:39:15.000Z,,4,,,,8532,0,0,xslF345X05/wk-form4_1702949944.xml,FORM 4,False
000181887423000198,2023-12-18,2023-12-14,2023-12-18T20:38:16.000Z,,4,,,,8493,0,0,xslF345X05/wk-form4_1702949886.xml,FORM 4,False
000181887423000196,2023-12-18,2023-12-14,2023-12-18T20:37:07.000Z,,4,,,,8620,0,0,xslF345X05/wk-form4_1702949814.xml,FORM 4,False
000181887423000194,2023-12-18,2023-12-14,2023-12-18T20:36:14.000Z,,4,,,,8517,0,0,xslF345X05/wk-form4_1702949765.xml,FORM 4,False
000181887423000192,2023-12-18,2023-12-14,2023-12-18T20:35:02.000Z,,4,,,,8539,0,0,xslF345X05/wk-form4_1702949694.xml,FORM 4,False
000181887423000190,2023-12-18,2023-12-14,2023-12-18T20:33:49.000Z,,4,,,,8541,0,0,xslF345X05/wk-form4_1702949619.xml,FORM 4,False
000181887423000184,2023-11-21,2023-11-21,2023-11-21T13:47:39.000Z,,4,,,,5149,0,0,xslF345X05/wk-form4_1700592450.xml,FORM 4,False
000181887423000182,2023-11-16,2023-11-14,2023-11-16T19:15:42.000Z,,4,,,,8445,0,0,xslF345X05/wk-form4_1700180129.xml,FORM 4,False
000181887423000180,2023-11-09,2023-11-09,2023-11-09T15:24:37.000Z,,4,,,,5147,0,0,xslF345X05/wk-form4_1699561467.xml,FORM 4,False
000181887423000177,2023-11-09,2023-11-09,2023-11-09T14:37:20.000Z,,4,,,,4480,0,0,xslF345X05/wk-form4_1699558629.xml,FORM 4,False
000181887423000175,2023-11-08,2023-11-06,2023-11-08T20:13:25.000Z,,4,,,,5087,0,0,xslF345X05/wk-form4_1699492393.xml,FORM 4,False
000181887423000169,2023-11-06,2023-11-02,2023-11-06T19:23:19.000Z,,4,,,,5099,0,0,xslF345X05/wk-form4_1699316590.xml,FORM 4,False
000181887423000167,2023-11-06,2023-11-03,2023-11-06T19:21:32.000Z,,4,,,,5080,0,0,xslF345X05/wk-form4_1699316480.xml,FORM 4,False
000181887423000163,2023-09-18,2023-09-14,2023-09-18T20:22:23.000Z,,4,,,,8514,0,0,xslF345X05/wk-form4_1695082933.xml,FORM 4,False
000181887423000162,2023-09-18,2023-09-14,2023-09-18T20:21:48.000Z,,4,,,,8466,0,0,xslF345X05/wk-form4_1695082898.xml,FORM 4,False
000181887423000161,2023-09-18,2023-09-14,2023-09-18T20:21:16.000Z,,4,,,,8456,0,0,xslF345X05/wk-form4_1695082866.xml,FORM 4,False
000181887423000160,2023-09-18,2023-09-14,2023-09-18T20:20:32.000Z,,4,,,,8417,0,0,xslF345X05/wk-form4_1695082822.xml,FORM 4,False
000181887423000159,2023-09-18,2023-09-14,2023-09-18T20:19:47.000Z,,4,,,,8544,0,0,xslF345X05/wk-form4_1695082778.xml,FORM 4,False
000181887423000158,2023-09-18,2023-09-14,2023-09-18T20:19:07.000Z,,4,,,,8442,0,0,xslF345X05/wk-form4_1695082738.xml,FORM 4,False
000181887423000157,2023-09-18,2023-09-14,2023-09-18T20:18:30.000Z,,4,,,,8462,0,0,xslF345X05/wk-form4_1695082700.xml,FORM 4,False
000181887423000156,2023-09-18,2023-09-14,2023-09-18T20:17:48.000Z,,4,,,,8465,0,0,xslF345X05/wk-form4_1695082658.xml,FORM 4,False
000181887423000147,2023-09-05,2023-09-01,2023-09-05T16:04:06.000Z,,4,,,,4480,0,0,xslF345X05/wk-form4_1693944235.xml,FORM 4,False
000162828023029723,2023-08-16,2023-08-14,2023-08-16T20:12:25.000Z,,4,,,,8445,0,0,xslF345X05/wk-form4_1692231137.xml,FORM 4,False
000162828023029721,2023-08-16,2023-08-14,2023-08-16T20:11:24.000Z,,4,,,,6184,0,0,xslF345X05/wk-form4_1692231076.xml,FORM 4,False
000162828023029719,2023-08-16,2023-08-14,2023-08-16T20:10:27.000Z,,4,,,,5584,0,0,xslF345X05/wk-form4_1692231018.xml,FORM 4,False
000162828023029717,2023-08-16,2023-08-14,2023-08-16T20:09:16.000Z,,4,,,,5654,0,0,xslF345X05/wk-form4_1692230946.xml,FORM 4,False
000162828023029715,2023-08-16,2023-08-14,2023-08-16T20:07:57.000Z,,4,,,,5596,0,0,xslF345X05/wk-form4_1692230868.xml,FORM 4,False
000162828023029713,2023-08-16,2023-08-14,2023-08-16T20:06:41.000Z,,4,,,,5742,0,0,xslF345X05/wk-form4_1692230791.xml,FORM 4,False
000162828023029711,2023-08-16,2023-08-14,2023-08-16T20:05:34.000Z,,4,,,,5578,0,0,xslF345X05/wk-form4_1692230721.xml,FORM 4,False
000162828023029709,2023-08-16,2023-08-14,2023-08-16T20:04:26.000Z,,4,,,,5631,0,0,xslF345X05/wk-form4_1692230657.xml,FORM 4,False
000162828023029707,2023-08-16,2023-08-14,2023-08-16T20:03:12.000Z,,4,,,,5631,0,0,xslF345X05/wk-form4_1692230582.xml,FORM 4,False
000162828023029705,2023-08-16,2023-08-14,2023-08-16T20:01:06.000Z,,4,,,,5590,0,0,xslF345X05/wk-form4_1692230457.xml,FORM 4,False
000089924323018179,2023-08-16,2023-08-14,2023-08-16T16:30:20.000Z,,4,,,,17780,0,0,xslF345X05/doc4.xml,FORM 4 SUBMISSION,False
000181887423000137,2023-07-06,2023-07-04,2023-07-06T18:11:04.000Z,,4,,,,6747,0,0,xslF345X04/wk-form4_1688681456.xml,FORM 4,False
000181887423000135,2023-06-16,2023-06-14,2023-06-16T18:13:52.000Z,,4,,,,10454,0,0,xslF345X04/wf-form4_168695361611097.xml,FORM 4,False
000181887423000134,2023-06-16,2023-06-14,2023-06-16T18:13:33.000Z,,4,,,,10453,0,0,xslF345X04/wf-form4_168695360293729.xml,FORM 4,False
000181887423000133,2023-06-16,2023-06-14,2023-06-16T18:13:20.000Z,,4,,,,6822,0,0,xslF345X04/wf-form4_168695358888725.xml,FORM 4,False
000181887423000132,2023-06-16,2023-06-14,2023-06-16T18:13:05.000Z,,4,,,,6896,0,0,xslF345X04/wf-form4_168695357381645.xml,FORM 4,False
000181887423000131,2023-06-16,2023-06-14,2023-06-16T18:12:49.000Z,,4,,,,6825,0,0,xslF345X04/wf-form4_168695355838273.xml,FORM 4,False
000181887423000130,2023-06-16,2023-06-14,2023-06-16T18:12:34.000Z,,4,,,,8555,0,0,xslF345X04/wf-form4_168695354285481.xml,FORM 4,False
000181887423000129,2023-06-16,2023-06-14,2023-06-16T18:12:18.000Z,,4,,,,8502,0,0,xslF345X04/wf-form4_168695352684781.xml,FORM 4,False
000181887423000128,2023-06-16,2023-06-14,2023-06-16T18:12:03.000Z,,4,,,,7207,0,0,xslF345X04/wf-form4_168695351103950.xml,FORM 4,False
000181887423000127,2023-06-16,2023-06-14,2023-06-16T18:11:46.000Z,,4,,,,8457,0,0,xslF345X04/wf-form4_168695349217559.xml,FORM 4,False
000181887423000126,2023-06-16,2023-06-14,2023-06-16T18:11:27.000Z,,4,,,,8547,0,0,xslF345X04/wf-form4_168695347272297.xml,FORM 4,False
000181887423000125,2023-06-16,2023-06-14,2023-06-16T18:11:09.000Z,,4,,,,7264,0,0,xslF345X04/wf-form4_168695345622308.xml,FORM 4,False
000181887423000124,2023-06-16,2023-06-14,2023-06-16T18:10:52.000Z,,4,,,,8482,0,0,xslF345X04/wf-form4_168695344137632.xml,FORM 4,False
000181887423000123,2023-06-16,2023-06-14,2023-06-16T18:10:38.000Z,,4,,,,10451,0,0,xslF345X04/wf-form4_168695342729430.xml,FORM 4,False
000181887423000122,2023-06-16,2023-06-14,2023-06-16T18:10:22.000Z,,4,,,,7425,0,0,xslF345X04/wf-form4_168695341185533.xml,FORM 4,False
000181887423000121,2023-06-16,2023-06-14,2023-06-16T18:10:07.000Z,,4,,,,6876,0,0,xslF345X04/wf-form4_168695339542016.xml,FORM 4,False
000181887423000101,2023-05-17,2023-05-15,2023-05-17T19:47:20.000Z,,4,,,,8484,0,0,xslF345X04/wf-form4_168436722661270.xml,FORM 4,False
000181887423000099,2023-05-15,2023-05-15,2023-05-15T14:19:58.000Z,,4,,,,5150,0,0,xslF345X04/wf-form4_168417478601779.xml,FORM 4,False
000181887423000097,2023-05-11,2023-05-09,2023-05-11T21:26:19.000Z,,4,,,,5099,0,0,xslF345X04/wf-form4_168385476160872.xml,FORM 4,False
000181887423000085,2023-05-08,2023-05-05,2023-05-08T07:52:29.000Z,,4,,,,5150,0,0,xslF345X04/wf-form4_168354673960787.xml,FORM 4,False
000181887423000083,2023-05-04,2023-05-04,2023-05-04T14:46:26.000Z,,4,,,,5150,0,0,xslF345X04/wf-form4_168322597460215.xml,FORM 4,False
000181887423000061,2023-03-22,2023-03-20,2023-03-22T19:55:30.000Z,,4,,,,5776,0,0,xslF345X04/wf-form4_167952931773433.xml,FORM 4,False
000181887423000060,2023-03-22,2023-03-20,2023-03-22T19:55:14.000Z,,4,,,,5744,0,0,xslF345X04/wf-form4_167952930047393.xml,FORM 4,False
000181887423000059,2023-03-22,2023-03-20,2023-03-22T19:54:56.000Z,,4,,,,5736,0,0,xslF345X04/wf-form4_167952928432414.xml,FORM 4,False
000181887423000058,2023-03-22,2023-03-20,2023-03-22T19:54:40.000Z,,4,,,,5811,0,0,xslF345X04/wf-form4_167952926921529.xml,FORM 4,False
000181887423000057,2023-03-22,2023-03-20,2023-03-22T19:54:23.000Z,,4,,,,5727,0,0,xslF345X04/wf-form4_167952925077731.xml,FORM 4,False
000181887423000056,2023-03-22,2023-03-20,2023-03-22T19:54:07.000Z,,4,,,,5763,0,0,xslF345X04/wf-form4_167952923666499.xml,FORM 4,False
000181887423000055,2023-03-22,2023-03-20,2023-03-22T19:53:53.000Z,,4,,,,5733,0,0,xslF345X04/wf-form4_167952922299258.xml,FORM 4,False
000181887423000043,2023-03-16,2023-03-14,2023-03-16T19:22:46.000Z,,4,,,,8495,0,0,xslF345X03/wf-form4_167900894948376.xml,FORM 4,False
000181887423000042,2023-03-16,2023-03-14,2023-03-16T19:22:26.000Z,,4,,,,8461,0,0,xslF345X03/wf-form4_167900893139487.xml,FORM 4,False
000181887423000041,2023-03-16,2023-03-14,2023-03-16T19:22:07.000Z,,4,,,,8468,0,0,xslF345X03/wf-form4_167900891301208.xml,FORM 4,False
000181887423000040,2023-03-16,2023-03-14,2023-03-16T19:21:48.000Z,,4,,,,8536,0,0,xslF345X03/wf-form4_167900889717657.xml,FORM 4,False
000181887423000039,2023-03-16,2023-03-14,2023-03-16T19:21:32.000Z,,4,,,,8537,0,0,xslF345X03/wf-form4_167900888111333.xml,FORM 4,False
000181887423000038,2023-03-16,2023-03-14,2023-03-16T19:21:17.000Z,,4,,,,8485,0,0,xslF345X03/wf-form4_167900886349998.xml,FORM 4,False
000181887423000037,2023-03-16,2023-03-14,2023-03-16T19:21:00.000Z,,4,,,,8490,0,0,xslF345X03/wf-form4_167900884733155.xml,FORM 4,False
000181887423000036,2023-03-16,2023-03-14,2023-03-16T19:20:44.000Z,,4,,,,8487,0,0,xslF345X03/wf-form4_167900883125354.xml,FORM 4,False
000181887423000027,2023-03-16,2023-03-16,2023-03-16T16:26:18.000Z,,4,,,,5116,0,0,xslF345X03/wf-form4_167899836416983.xml,FORM 4,False
000181887423000025,2023-03-10,2023-03-08,2023-03-10T21:38:10.000Z,,4,,,,5063,0,0,xslF345X03/wf-form4_167850227900513.xml,FORM 4,False
000181887423000021,2023-03-10,2023-03-10,2023-03-10T14:28:05.000Z,,4,,,,5120,0,0,xslF345X03/wf-form4_167847647511181.xml,FORM 4,False
000181887423000013,2023-02-28,2023-02-26,2023-02-28T19:34:12.000Z,,4,,,,8513,0,0,xslF345X03/wf-form4_167763081001621.xml,FORM 4,False
000181887423000011,2023-02-16,2023-02-14,2023-02-16T18:34:14.000Z,,4,,,,8456,0,0,xslF345X03/wf-form4_167659044119937.xml,FORM 4,False
000181887423000009,2023-02-06,2023-02-02,2023-02-06T18:00:30.000Z,,4,,,,5054,0,0,xslF345X03/wf-form4_167572441329211.xml,FORM 4,False
000181887423000007,2023-01-30,2023-01-26,2023-01-30T18:16:18.000Z,,4,,,,8513,0,0,xslF345X03/wf-form4_167512056232190.xml,FORM 4,False
000181887422000272,2022-12-29,2022-12-27,2022-12-29T17:54:40.000Z,,4,,,,8468,0,0,xslF345X03/wf-form4_167235446558415.xml,FORM 4,False
000181887422000270,2022-12-19,2022-12-15,2022-12-19T18:43:16.000Z,,4,,,,7074,0,0,xslF345X03/wf-form4_167149337956382.xml,FORM 4,False
000181887422000267,2022-12-16,2022-12-14,2022-12-16T18:30:49.000Z,,4,,,,8458,0,0,xslF345X03/wf-form4_167123343205663.xml,FORM 4,False
000181887422000266,2022-12-16,2022-12-14,2022-12-16T18:30:43.000Z,,4,,,,8422,0,0,xslF345X03/wf-form4_167123341130017.xml,FORM 4,False
000181887422000265,2022-12-16,2022-12-14,2022-12-16T18:30:22.000Z,,4,,,,8439,0,0,xslF345X03/wf-form4_167123339113030.xml,FORM 4,False
000181887422000264,2022-12-16,2022-12-14,2022-12-16T18:30:03.000Z,,4,,,,8490,0,0,xslF345X03/wf-form4_167123337406250.xml,FORM 4,False
000181887422000263,2022-12-16,2022-12-14,2022-12-16T18:29:46.000Z,,4,,,,8425,0,0,xslF345X03/wf-form4_167123335732907.xml,FORM 4,False
000181887422000262,2022-12-16,2022-12-14,2022-12-16T18:29:30.000Z,,4,,,,8465,0,0,xslF345X03/wf-form4_167123333978121.xml,FORM 4,False
000181887422000261,2022-12-16,2022-12-14,2022-12-16T18:29:13.000Z,,4,,,,8444,0,0,xslF345X03/wf-form4_167123332284678.xml,FORM 4,False
000181887422000260,2022-12-16,2022-12-14,2022-12-16T18:28:54.000Z,,4,,,,8451,0,0,xslF345X03/wf-form4_167123330351993.xml,FORM 4,False
000181887422000251,2022-12-13,2022-12-09,2022-12-13T18:21:52.000Z,,4,,,,9023,0,0,xslF345X03/wf-form4_167097367900265.xml,FORM 4,False
000181887422000248,2022-11-30,2022-11-28,2022-11-30T18:40:59.000Z,,4,,,,8468,0,0,xslF345X03/wf-form4_166985164440710.xml,FORM 4,False
000181887422000243,2022-11-16,2022-11-14,2022-11-16T18:32:13.000Z,,4,,,,8453,0,0,xslF345X03/wf-form4_166864151747986.xml,FORM 4,False
000181887422000231,2022-10-28,2022-10-26,2022-10-28T18:01:04.000Z,,4,,,,8468,0,0,xslF345X03/wf-form4_166699444720259.xml,FORM 4,False
000181887422000229,2022-09-28,2022-09-26,2022-09-28T21:35:54.000Z,,4,,,,8468,0,0,xslF345X03/wf-form4_166441533817040.xml,FORM 4,False
000181887422000224,2022-09-21,2022-09-19,2022-09-21T18:17:55.000Z,,4,,,,5831,0,0,xslF345X03/wf-form4_166379865815345.xml,FORM 4,False
000181887422000222,2022-09-16,2022-09-14,2022-09-16T20:09:35.000Z,,4,,,,8440,0,0,xslF345X03/wf-form4_166337335756130.xml,FORM 4,False
000181887422000221,2022-09-16,2022-09-14,2022-09-16T20:09:12.000Z,,4,,,,8438,0,0,xslF345X03/wf-form4_166337333548085.xml,FORM 4,False
000181887422000220,2022-09-16,2022-09-14,2022-09-16T20:08:52.000Z,,4,,,,8411,0,0,xslF345X03/wf-form4_166337331702995.xml,FORM 4,False
000181887422000219,2022-09-16,2022-09-14,2022-09-16T20:08:34.000Z,,4,,,,8489,0,0,xslF345X03/wf-form4_166337329664994.xml,FORM 4,False
000181887422000218,2022-09-16,2022-09-14,2022-09-16T20:08:10.000Z,,4,,,,8470,0,0,xslF345X03/wf-form4_166337327416453.xml,FORM 4,False
000181887422000217,2022-09-16,2022-09-14,2022-09-16T20:07:51.000Z,,4,,,,8465,0,0,xslF345X03/wf-form4_166337325312734.xml,FORM 4,False
000181887422000216,2022-09-16,2022-09-14,2022-09-16T20:07:30.000Z,,4,,,,8458,0,0,xslF345X03/wf-form4_166337323696369.xml,FORM 4,False
000181887422000215,2022-09-16,2022-09-14,2022-09-16T20:07:14.000Z,,4,,,,8445,0,0,xslF345X03/wf-form4_166337322032593.xml,FORM 4,False
000181887422000214,2022-09-16,2022-09-14,2022-09-16T20:06:57.000Z,,4,,,,8421,0,0,xslF345X03/wf-form4_166337320181673.xml,FORM 4,False
000181887422000201,2022-08-30,2022-07-27,2022-08-30T19:33:18.000Z,,4,,,,13240,0,0,xslF345X03/wf-form4_166190238335263.xml,FORM 4,False
000089924322029102,2022-08-17,2022-08-15,2022-08-17T20:07:04.000Z,,4,,,,17791,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000181887422000199,2022-08-17,2022-08-15,2022-08-17T19:12:16.000Z,,4,,,,5634,0,0,xslF345X03/wf-form4_166077792307485.xml,FORM 4,False
000181887422000198,2022-08-17,2022-08-15,2022-08-17T19:11:59.000Z,,4,,,,5704,0,0,xslF345X03/wf-form4_166077790608830.xml,FORM 4,False
000181887422000197,2022-08-17,2022-08-15,2022-08-17T19:11:42.000Z,,4,,,,5681,0,0,xslF345X03/wf-form4_166077788819350.xml,FORM 4,False
000181887422000196,2022-08-17,2022-08-15,2022-08-17T19:11:25.000Z,,4,,,,5792,0,0,xslF345X03/wf-form4_166077787153150.xml,FORM 4,False
000181887422000195,2022-08-17,2022-08-15,2022-08-17T19:11:07.000Z,,4,,,,6234,0,0,xslF345X03/wf-form4_166077785197642.xml,FORM 4,False
000181887422000194,2022-08-17,2022-08-15,2022-08-17T19:10:48.000Z,,4,,,,5680,0,0,xslF345X03/wf-form4_166077783329037.xml,FORM 4,False
000181887422000193,2022-08-17,2022-08-15,2022-08-17T19:10:29.000Z,,4,,,,5631,0,0,xslF345X03/wf-form4_166077780637476.xml,FORM 4,False
000106299322017500,2022-08-08,2022-08-05,2022-08-08T21:22:53.000Z,,4,,,,9370,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,True
000181887422000172,2022-07-20,2022-07-18,2022-07-20T21:31:41.000Z,,4,,,,5805,0,0,xslF345X03/wf-form4_165836708603139.xml,FORM 4,False
000181887422000169,2022-07-20,2022-07-18,2022-07-20T21:23:41.000Z,,4,,,,5752,0,0,xslF345X03/wf-form4_165836660676519.xml,FORM 4,False
000181887422000152,2022-07-01,2022-06-29,2022-07-01T18:39:23.000Z,,4,,,,7163,0,0,xslF345X03/wf-form4_165671515017335.xml,FORM 4,False
000181887422000150,2022-07-01,2022-06-29,2022-07-01T18:37:24.000Z,,4,,,,6852,0,0,xslF345X03/wf-form4_165671502613371.xml,FORM 4,False
000181887422000148,2022-06-29,2022-06-27,2022-06-29T19:05:36.000Z,,4,,,,8468,0,0,xslF345X03/wf-form4_165654391737600.xml,FORM 4,False
000181887422000143,2022-06-16,2022-06-14,2022-06-16T18:45:07.000Z,,4,,,,8398,0,0,xslF345X03/wf-form4_165541949227128.xml,FORM 4,False
