accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Form_4_Available
000112760222025148,2022-11-08,2022-11-04,2022-11-08T17:48:29.000Z,,4,,,,16207,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222025036,2022-11-07,2022-11-03,2022-11-07T16:58:55.000Z,,4,,,,14646,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222024888,2022-11-03,2022-11-01,2022-11-03T16:32:28.000Z,,4,,,,10448,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222024883,2022-11-03,2022-11-01,2022-11-03T16:27:49.000Z,,4,,,,11035,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222021775,2022-08-30,2022-08-26,2022-08-30T16:26:50.000Z,,4,,,,5341,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222021773,2022-08-30,2022-08-26,2022-08-30T16:24:20.000Z,,4,,,,5587,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222021771,2022-08-30,2022-08-26,2022-08-30T16:21:24.000Z,,4,,,,5582,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222021769,2022-08-30,2022-08-26,2022-08-30T16:18:25.000Z,,4,,,,5595,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222021724,2022-08-29,2022-08-25,2022-08-29T17:28:09.000Z,,4,,,,18491,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222021603,2022-08-25,2022-08-23,2022-08-25T17:41:35.000Z,,4,,,,10056,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222020953,2022-08-15,2022-08-11,2022-08-15T17:43:46.000Z,,4,,,,9844,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222020296,2022-08-02,2022-08-01,2022-08-02T20:55:39.000Z,,4,,,,9712,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222017459,2022-06-14,2022-06-13,2022-06-14T16:48:55.000Z,,4,,,,4617,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222016201,2022-06-01,2022-05-27,2022-06-01T17:08:46.000Z,,4,,,,5586,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222016196,2022-06-01,2022-05-27,2022-06-01T17:06:31.000Z,,4,,,,5581,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222016194,2022-06-01,2022-05-27,2022-06-01T17:02:11.000Z,,4,,,,5594,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222016192,2022-06-01,2022-05-27,2022-06-01T16:59:09.000Z,,4,,,,9345,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222016034,2022-05-31,2022-05-26,2022-05-31T17:24:03.000Z,,4,,,,14519,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015896,2022-05-27,2022-05-25,2022-05-27T16:56:46.000Z,,4,,,,18676,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015893,2022-05-27,2022-05-25,2022-05-27T16:51:32.000Z,,4,,,,5577,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015890,2022-05-27,2022-05-25,2022-05-27T16:48:06.000Z,,4,,,,4972,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015888,2022-05-27,2022-05-25,2022-05-27T16:45:43.000Z,,4,,,,5535,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015886,2022-05-27,2022-05-25,2022-05-27T16:43:13.000Z,,4,,,,4854,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015883,2022-05-27,2022-05-25,2022-05-27T16:40:19.000Z,,4,,,,4908,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015876,2022-05-27,2022-05-25,2022-05-27T16:36:50.000Z,,4,,,,4858,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015871,2022-05-27,2022-05-25,2022-05-27T16:34:31.000Z,,4,,,,4902,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015864,2022-05-27,2022-05-25,2022-05-27T16:30:20.000Z,,4,,,,14357,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015860,2022-05-27,2022-05-25,2022-05-27T16:24:39.000Z,,4,,,,4876,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015858,2022-05-27,2022-05-25,2022-05-27T16:19:44.000Z,,4,,,,5593,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015856,2022-05-27,2022-05-25,2022-05-27T16:16:29.000Z,,4,,,,5835,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222015800,2022-05-26,2022-05-24,2022-05-26T18:17:22.000Z,,4,,,,11344,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014987,2022-05-18,2022-05-16,2022-05-18T17:02:03.000Z,,4,,,,25893,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014760,2022-05-17,2022-05-13,2022-05-17T16:42:10.000Z,,4,,,,18618,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014754,2022-05-17,2022-05-13,2022-05-17T16:36:16.000Z,,4,,,,29872,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014422,2022-05-13,2022-05-11,2022-05-13T16:31:39.000Z,,4,,,,16275,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014288,2022-05-12,2022-05-10,2022-05-12T18:51:45.000Z,,4,,,,13411,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014037,2022-05-10,2022-05-06,2022-05-10T19:37:30.000Z,,4,,,,17453,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014029,2022-05-10,2022-05-06,2022-05-10T19:14:30.000Z,,4,,,,14150,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014027,2022-05-10,2022-05-06,2022-05-10T19:10:10.000Z,,4,,,,10408,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222014025,2022-05-10,2022-05-06,2022-05-10T19:02:14.000Z,,4,,,,5437,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222013729,2022-05-06,2022-05-04,2022-05-06T19:06:12.000Z,,4,,,,17229,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222013705,2022-05-06,2022-05-04,2022-05-06T17:01:52.000Z,,4,,,,31456,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222013565,2022-05-05,2022-05-03,2022-05-05T18:16:19.000Z,,4,,,,19706,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222013560,2022-05-05,2022-05-03,2022-05-05T18:06:28.000Z,,4,,,,10094,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222013536,2022-05-05,2022-05-03,2022-05-05T17:20:35.000Z,,4,,,,22762,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222007720,2022-03-02,2022-03-01,2022-03-02T16:38:09.000Z,,4,,,,10277,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222007713,2022-03-02,2022-02-28,2022-03-02T16:32:38.000Z,,4,,,,5586,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222007705,2022-03-02,2022-02-28,2022-03-02T16:27:59.000Z,,4,,,,5581,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222007695,2022-03-02,2022-02-28,2022-03-02T16:24:14.000Z,,4,,,,5594,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222007454,2022-03-01,2022-02-25,2022-03-01T18:55:52.000Z,,4,,,,13546,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222007426,2022-03-01,2022-02-25,2022-03-01T18:01:27.000Z,,4,,,,20290,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222007393,2022-03-01,2022-02-25,2022-03-01T17:29:59.000Z,,4,,,,10325,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222006655,2022-02-24,2022-02-22,2022-02-24T18:35:42.000Z,,4,,,,10071,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222006651,2022-02-24,2022-02-22,2022-02-24T18:32:42.000Z,,4,,,,23127,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222006649,2022-02-24,2022-02-22,2022-02-24T18:27:15.000Z,,4,,,,9837,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222005344,2022-02-16,2022-02-14,2022-02-16T17:15:00.000Z,,4,,,,12733,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222005017,2022-02-15,2022-02-11,2022-02-15T16:36:08.000Z,,4,,,,10334,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
000112760222005007,2022-02-15,2022-02-11,2022-02-15T16:30:10.000Z,,4,,,,17445,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT,True
