accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Form_4_Available
000179056523000013,2023-10-31,2023-10-27,2023-10-31T18:48:19.000Z,,4,,,,8607,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000177134023000009,2023-10-11,2023-10-06,2023-10-11T19:08:16.000Z,,4,,,,8777,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000012,2023-09-29,2023-09-27,2023-09-29T18:49:18.000Z,,4,,,,8607,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000177134023000008,2023-09-07,2023-09-05,2023-09-07T19:39:15.000Z,,4,,,,14901,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000197292823000008,2023-09-07,2023-09-05,2023-09-07T19:32:12.000Z,,4,,,,8662,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000011,2023-09-07,2023-09-05,2023-09-07T19:29:53.000Z,,4,,,,8687,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000197292823000007,2023-09-06,2023-09-01,2023-09-06T19:40:11.000Z,,4,,,,4811,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000010,2023-08-30,2023-08-28,2023-08-30T19:46:39.000Z,,4,,,,8609,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000177134023000007,2023-08-08,2023-08-04,2023-08-08T20:01:17.000Z,,4,,,,8766,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000177134023000006,2023-08-08,2023-08-04,2023-08-08T19:54:53.000Z,,4,,,,4612,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000197292823000006,2023-08-03,2023-08-01,2023-08-03T18:20:23.000Z,,4,,,,4588,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000009,2023-07-31,2023-07-27,2023-07-31T19:21:15.000Z,,4,,,,8609,0,0,xslF345X05/edgardoc.xml,PRIMARY DOCUMENT,False
000177134023000005,2023-07-11,2023-07-07,2023-07-11T21:02:30.000Z,,4,,,,8779,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000177136423000008,2023-07-07,2023-07-05,2023-07-07T19:43:57.000Z,,4,,,,4612,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000197292823000005,2023-07-06,2023-07-03,2023-07-06T20:10:45.000Z,,4,,,,4588,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000008,2023-06-29,2023-06-27,2023-06-29T19:54:15.000Z,,4,,,,12531,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000197292823000004,2023-06-16,2023-06-14,2023-06-16T19:42:24.000Z,,4,,,,4587,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000177134023000004,2023-06-13,2023-06-09,2023-06-13T20:48:35.000Z,,4,,,,9311,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000177136423000007,2023-06-07,2023-06-05,2023-06-07T21:41:04.000Z,,4,,,,17367,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000177134023000003,2023-06-07,2023-06-05,2023-06-07T21:16:32.000Z,,4,,,,12599,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000007,2023-06-07,2023-06-05,2023-06-07T20:47:06.000Z,,4,,,,8682,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000197292823000003,2023-06-07,2023-06-05,2023-06-07T20:44:12.000Z,,4,,,,8652,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000006,2023-06-01,2023-05-30,2023-06-01T19:52:19.000Z,,4,,,,8607,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000197292823000002,2023-05-23,2023-05-19,2023-05-23T19:03:55.000Z,,4,,,,7467,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000177136423000006,2023-05-08,2023-05-04,2023-05-08T19:48:02.000Z,,4,,,,5142,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000005,2023-05-01,2023-04-27,2023-05-01T19:58:07.000Z,,4,,,,8609,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000177136423000005,2023-04-06,2023-04-04,2023-04-06T19:23:48.000Z,,4,,,,4612,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000149473123000001,2023-04-05,2023-04-03,2023-04-05T20:01:24.000Z,,4,,,,29491,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000004,2023-03-29,2023-03-27,2023-03-29T20:09:11.000Z,,4,,,,8609,0,0,xslF345X04/edgardoc.xml,PRIMARY DOCUMENT,False
000089924323008179,2023-03-10,2023-03-08,2023-03-10T19:25:01.000Z,,4,,,,12192,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000179056523000003,2023-03-07,2023-03-05,2023-03-07T20:01:16.000Z,,4,,,,8649,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136423000004,2023-03-07,2023-03-05,2023-03-07T19:58:44.000Z,,4,,,,17866,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177134023000001,2023-03-07,2023-03-05,2023-03-07T19:57:15.000Z,,4,,,,12342,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000002,2023-03-01,2023-02-27,2023-03-01T19:29:02.000Z,,4,,,,8576,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136423000003,2023-02-08,2023-02-06,2023-02-08T18:14:59.000Z,,4,,,,4582,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056523000001,2023-01-31,2023-01-27,2023-01-31T19:34:52.000Z,,4,,,,8579,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136423000002,2023-01-06,2023-01-04,2023-01-06T21:33:29.000Z,,4,,,,5111,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000011,2022-12-30,2022-12-28,2022-12-30T18:15:43.000Z,,4,,,,6766,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000017,2022-12-29,2022-12-27,2022-12-29T19:50:45.000Z,,4,,,,8580,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000089924322038522,2022-12-14,2022-12-12,2022-12-14T20:59:36.000Z,,4,,,,67463,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000177134022000012,2022-12-07,2022-12-05,2022-12-07T20:16:21.000Z,,4,,,,16593,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000010,2022-12-07,2022-12-05,2022-12-07T20:01:51.000Z,,4,,,,17873,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000016,2022-12-07,2022-12-05,2022-12-07T19:59:02.000Z,,4,,,,8655,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000015,2022-11-30,2022-11-28,2022-11-30T16:42:36.000Z,,4,,,,8579,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000089924322035394,2022-11-08,2022-11-08,2022-11-08T20:18:10.000Z,,4,,,,23094,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322035393,2022-11-08,2022-11-07,2022-11-08T20:16:30.000Z,,4,,,,29754,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322035390,2022-11-08,2022-11-04,2022-11-08T20:13:27.000Z,,4,,,,40841,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000177136422000009,2022-11-08,2022-11-04,2022-11-08T18:43:34.000Z,,4,,,,5111,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000014,2022-10-31,2022-10-27,2022-10-31T19:06:06.000Z,,4,,,,8579,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000008,2022-10-05,2022-10-04,2022-10-05T19:35:27.000Z,,4,,,,4580,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000013,2022-09-30,2022-09-27,2022-09-30T19:03:18.000Z,,4,,,,8560,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000007,2022-09-14,2022-09-12,2022-09-14T19:47:27.000Z,,4,,,,4581,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177134022000010,2022-09-12,2022-09-08,2022-09-12T21:44:02.000Z,,4,,,,8642,0,0,xslF345X03/primary_doc.xml,PRIMARY DOCUMENT,False
000177134022000009,2022-09-07,2022-09-05,2022-09-07T21:04:07.000Z,,4,,,,16297,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000012,2022-09-07,2022-09-05,2022-09-07T20:33:27.000Z,,4,,,,8652,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000006,2022-09-07,2022-09-05,2022-09-07T20:29:50.000Z,,4,,,,15764,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000011,2022-08-31,2022-08-29,2022-08-31T19:32:56.000Z,,4,,,,8575,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000089924322028189,2022-08-09,2022-08-09,2022-08-09T21:23:00.000Z,,4,,,,10178,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322028188,2022-08-09,2022-08-09,2022-08-09T21:21:50.000Z,,4,,,,69509,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322028184,2022-08-09,2022-08-08,2022-08-09T21:14:39.000Z,,4,,,,14082,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322028181,2022-08-09,2022-08-08,2022-08-09T21:11:47.000Z,,4,,,,70027,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322028176,2022-08-09,2022-08-05,2022-08-09T20:56:55.000Z,,4,,,,58942,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322028174,2022-08-09,2022-08-05,2022-08-09T20:56:02.000Z,,4,,,,70034,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000177134022000007,2022-08-02,2022-07-29,2022-08-02T20:17:58.000Z,,4,,,,13189,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000010,2022-07-29,2022-07-27,2022-07-29T20:34:12.000Z,,4,,,,8569,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000149473122000001,2022-07-27,2022-07-25,2022-07-27T20:31:39.000Z,,4,,,,6805,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000009,2022-06-29,2022-06-27,2022-06-29T19:05:02.000Z,,4,,,,8570,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177134022000006,2022-06-14,2022-06-10,2022-06-14T20:19:19.000Z,,4,,,,7037,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000008,2022-06-07,2022-06-05,2022-06-07T21:03:12.000Z,,4,,,,8637,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000005,2022-06-07,2022-06-05,2022-06-07T20:54:26.000Z,,4,,,,15743,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177134022000005,2022-06-07,2022-06-05,2022-06-07T20:46:31.000Z,,4,,,,19780,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177134022000004,2022-06-03,2022-06-01,2022-06-03T18:54:22.000Z,,4,,,,54821,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000007,2022-06-01,2022-05-27,2022-06-01T20:08:20.000Z,,4,,,,8568,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000006,2022-05-04,2022-05-02,2022-05-04T20:25:47.000Z,,4,,,,8795,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000089924322016671,2022-05-04,2022-05-02,2022-05-04T19:05:43.000Z,,4,,,,5736,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322016670,2022-05-04,2022-05-02,2022-05-04T19:00:38.000Z,,4,,,,67420,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000179056522000005,2022-04-29,2022-04-27,2022-04-29T18:56:49.000Z,,4,,,,8569,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000089924322015995,2022-04-29,2022-04-28,2022-04-29T09:15:51.000Z,,4,,,,38451,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322015991,2022-04-29,2022-04-28,2022-04-29T09:11:03.000Z,,4,,,,70014,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322015989,2022-04-29,2022-04-28,2022-04-29T09:08:21.000Z,,4,,,,70002,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322015955,2022-04-28,2022-04-26,2022-04-28T21:46:49.000Z,,4,,,,43411,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322015949,2022-04-28,2022-04-26,2022-04-28T21:41:44.000Z,,4,,,,68414,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322015942,2022-04-28,2022-04-26,2022-04-28T21:33:56.000Z,,4,,,,67877,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322015924,2022-04-28,2022-04-26,2022-04-28T21:16:09.000Z,,4,,,,70007,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322015923,2022-04-28,2022-04-26,2022-04-28T21:13:46.000Z,,4,,,,69484,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322014309,2022-04-07,2022-04-05,2022-04-07T19:05:14.000Z,,4,,,,18344,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322014308,2022-04-07,2022-04-05,2022-04-07T19:00:13.000Z,,4,,,,63131,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000179056522000004,2022-03-30,2022-03-28,2022-03-30T19:16:52.000Z,,4,,,,8569,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000004,2022-03-08,2022-03-05,2022-03-08T19:44:26.000Z,,4,,,,15740,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000003,2022-03-08,2022-03-05,2022-03-08T19:36:54.000Z,,4,,,,12349,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177134022000003,2022-03-08,2022-03-05,2022-03-08T19:32:27.000Z,,4,,,,20006,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177134022000002,2022-03-03,2022-03-01,2022-03-03T20:39:58.000Z,,4,,,,47982,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000002,2022-03-02,2022-02-28,2022-03-02T19:57:12.000Z,,4,,,,8573,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000003,2022-02-22,2022-02-17,2022-02-22T19:02:30.000Z,,4,,,,4589,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177134022000001,2022-02-03,2022-02-01,2022-02-03T19:38:47.000Z,,4,,,,46643,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000179056522000001,2022-01-31,2022-01-27,2022-01-31T19:37:05.000Z,,4,,,,8580,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000177136422000002,2022-01-20,2022-01-18,2022-01-20T19:39:00.000Z,,4,,,,4590,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT,False
000089924322001397,2022-01-07,2022-01-05,2022-01-07T18:37:27.000Z,,4,,,,15686,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
000089924322001396,2022-01-07,2022-01-05,2022-01-07T18:36:21.000Z,,4,,,,63151,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION,False
